ranking_year,ranking_category,institute_id,institute_name,city,state,score,rank
2017,College,IR17-COLL-2-2587381,St. Xavier's College,Mumbai,Maharashtra,44.67,40
2017,College,IR17-COLL-2-19095,Goswami Ganesh Dutta S.D. College,Sector 32 Chandigarh,Chandigarh,44.56,41
2017,College,IR17-COLL-1-20138,St. Joseph's College,Dist. Trichur,Kerala,44.35,42
2017,College,IR17-COLL-1-19386,A.V.C. College-District Quaide-E-Milleth,District Quaide-E-Milleth,Tamil Nadu,44.29,43
2017,College,IR17-COLL-1-19418,Dr. N.G.P. Arts & Science College,District Coimbatore,Tamil Nadu,44,44
2017,College,IR17-COLL-2-21092,St Aloysius College (Autonomous),Mangalore,Karnataka,44,44
2017,College,IR17-COLL-1-20029,Sri Guru Nanak Dev Khalsa College,New Delhi,Delhi,43.86,46
2017,College,IR17-COLL-1-19427,Justice Baseer Ahmed Sayeed College for Women,Chennai,Tamil Nadu,43.77,47
2017,College,IR17-COLL-2-20199,Mercy College,Dist. Palakkad,Kerala,43.68,48
2017,College,IR17-COLL-1-21963,Little Flower College,District Trichur,Kerala,43.59,49
2017,College,IR17-COLL-1-27982,K.S. Rangaswamy College of Arts and Science,Tiruchengode,Tamil Nadu,43.32,50
2017,College,IR17-COLL-2-19444,MES Keveeyam College,Valanchary,Kerala,43.3,51
2017,College,IR17-COLL-2-20207,Vimla College,Dist. Trichur,Kerala,43.23,52
2017,College,IR17-COLL-1-30551,"Government College of Arts, Science and Commerce Quepem",Quepem,Goa,43.18,53
2017,College,IR17-COLL-2-20105,Holy Cross College,District Kanyakumari,Tamil Nadu,43.17,54
2017,College,IR17-COLL-2-21977,St. Mary's College,Dist. Trichur,Kerala,42.72,55
2017,College,IR17-COLL-1-59902,Saiva Bhanu Kshatriya College,District Virudhnagar,Tamil Nadu,42.57,56
2017,College,IR17-COLL-1-19419,Gobi Arts and Science College-Karattatipalayam Post,Karattatipalayam Post,Tamil Nadu,42.39,57
2017,College,IR17-COLL-2-18987,Vivekanand College,Kolhapur,Maharashtra,42.26,58
2017,College,IR17-COLL-2-30622,Shri Shankarlal Sundarbai Shasun Jain College for Women,Chennai,Tamil Nadu,42.07,59
2017,College,IR17-COLL-1-19435,Meenakshi College for Women,District Chennai,Tamil Nadu,42.07,59
2017,College,IR17-COLL-1-19878,"Vitthalbhai Patel and Rajrathan, P.T. Patel Science College",Dist. Anand,Gujarat,41.99,61
2017,College,IR17-COLL-2-19438,Srimathi D.N. Bhat Vaishnav College for Women,District Kancheepuram,Tamil Nadu,41.91,62
2017,College,IR17-COLL-2-19383,Kongu Arts & Science College,District Erode,Tamil Nadu,41.9,63
2017,College,IR17-COLL-2-19551,J.B. College,District Jorhat,Assam,41.81,64
2017,College,IR17-COLL-2-24847,Nirmala College for Women,District Coimbatore,Tamil Nadu,41.73,65
2017,College,IR17-COLL-2-221339,Rathinam College of Arts and Science,Coimbatore,Tamil Nadu,41.69,66
2017,College,IR17-COLL-2-21350,Mahendra Arts & Science College,Namakkal,Tamil Nadu,41.33,67
2017,College,IR17-COLL-2-19380,Sri Ramakrishna College of Arts & Science for Women,District Coimbatore,Tamil Nadu,40.89,68
2017,College,IR17-COLL-2-1-2811558558,SNR Sons College,Coimbatore,Tamil Nadu,40.29,69
2017,College,IR17-COLL-2-18891,St. Teresa's College,Dist. Ernakula,Kerala,40.1,70
2017,College,IR17-COLL-2-18873,Sri D. Manjunatheswara College,Dist. Dakshin Kannad,Karnataka,39.96,71
2017,College,IR17-COLL-1-24617,Nanded Education Society`s Science College,Nanded,Maharashtra,39.47,72
2017,College,IR17-COLL-2-19929,Mannam Memroial N.S.S. College,Kollam,Kerala,38.99,73
2017,College,IR17-COLL-2-29281,Mehr Chand Mahajan D.A.V. College for Women,"Sector-36, Chandigarh",Chandigarh,38.84,74
2017,College,IR17-COLL-2-14209,Hindusthan College of Arts and Science,Coimbatore,Tamil Nadu,38.65,75
2017,College,IR17-COLL-1-30707,K.S.R. College of Arts and Science for Women,Namakkal,Tamil Nadu,38.6,76
2017,College,IR17-COLL-1-19882,Bahauddin Govt. Science College,Dist. Junagadh,Gujarat,38.42,77
2017,College,IR17-COLL-1-20038,Rama Krishna Mission Vivekananda Centenary College,Rahara,West Bengal,38.29,78
2017,College,IR17-COLL-2-20162,S.D.M.S.M. Kalasala,District Krishna,Andhra Pradesh,38.28,79
2017,College,IR17-COLL-2-30258,Dr.V.S.Krishna Govt. Degree College,Visakhapatnam,Andhra Pradesh,38.19,80
2017,College,IR17-COLL-2-19306,Symbiosis College of Arts and Commerce,Pune,Maharashtra,38.05,81
2017,College,IR17-COLL-1-15615,S R M College of Arts and Science,Potheri,Tamil Nadu,38.03,82
2017,College,IR17-COLL-2-30643,Sai College of Computer Education,Dist. Osmanabad,Maharashtra,37.93,83
2017,College,IR17-COLL-1-29947,Assumption College,Dist. Kottayam,Kerala,37.92,84
2017,College,IR17-COLL-2-19204,Gayatri Vidya Parishad College for Degree and P.G Courses (Autonomous),District Visakapatnam,Andhra Pradesh,37.56,85
2017,College,IR17-COLL-1-18746,Muthayammal College of Arts & Science,Namakkal,Tamil Nadu,37.46,86
2017,College,IR17-COLL-1-21121,"St. Josephs College for Women, (Autonomous)",Visakhapatnam,Andhra Pradesh,37.15,87
2017,College,IR17-COLL-1-19251,Jankidevi Bajaj College of Science,District Wardha,Maharashtra,37.07,88
2017,College,IR17-COLL-1-20095,P.C. Jabin Science College,Dist. Dharwad,Karnataka,36.87,89
2017,College,IR17-COLL-2-19869,Govt. College,District Anantapur,Andhra Pradesh,36.82,90
2017,College,IR17-COLL-2-18887,Nirmala College,Dist. Ernakulam,Kerala,36.53,91
2017,College,IR17-COLL-1-20151,K.B.N. College,District Krishna,Andhra Pradesh,36.36,92
2017,College,IR17-COLL-2-13947,V.S.M. College,Ramachandrapuram,Andhra Pradesh,36.15,93
2017,College,IR17-COLL-1-20049,J.G. College of Commerce,"Hubli, Dist. Dharwad",Karnataka,36.03,94
2017,College,IR17-COLL-2-15860,Sacred Heart College (Autonomous),Tirupattur,Tamil Nadu,35.43,95
2017,College,IR17-COLL-2-1-2812253596,Presidency College,Bengaluru,Karnataka,35.23,96
2017,College,IR17-COLL-2-19433,National College,District Tiruchirapalli,Tamil Nadu,34.93,97
2017,College,IR17-COLL-2-18715,Raja Narendralal Khan Women's College,District Midnapore,West Bengal,34.73,98
2017,College,IR17-COLL-2-1-2814445210,Bharti Vidyapeeth`s Matoshri Bayabai Shripatrao Kadam Kanya Mahavidyalaya,Dist. Sangli,Maharashtra,34.69,99
2017,College,IR17-COLL-2-15929,Thanthai Hans Roever College,Perambalur,Tamil Nadu,34.65,100
2017,Overall,IR17-I-2-18243,Indian Institute of Science Bangalore,Bengaluru,Karnataka,83.28,1
2017,Overall,IR17-I-1-1-77,Indian Institute of Technology Madras,Chennai,Tamil Nadu,73.97,2
2017,Overall,IR17-I-2-18633,Indian Institute of Technology Bombay,Mumbai,Maharashtra,71.78,3
2017,Overall,IR17-I-2-18630,Indian Institute of Technology Kharagpur,Kharagpur,West Bengal,68.43,4
2017,Overall,IR17-I-2-1-79,Indian Institute of Technology Delhi,New Delhi,Delhi,64.18,5
2017,Overall,IR17-I-2-1-319,Jawaharlal Nehru University,New Delhi,Delhi,61.53,6
2017,Overall,IR17-I-2-18248,Indian Institute of Technology Kanpur,Kanpur,Uttar Pradesh,60.69,7
2017,Overall,IR17-I-2-1-251,Indian Institute of Technology Guwahati,Guwahati,Assam,60.37,8
2017,Overall,IR17-I-2-18677,Indian Institute of Technology Roorkee,Roorkee,Uttarakhand,59.84,9
2017,Overall,IR17-I-2-18500,Banaras Hindu University,Varanasi,Uttar Pradesh,58.92,10
2017,Overall,IR17-I-2-30673,Jawaharlal Nehru Centre for Advanced Scientific Research,Bengaluru,Karnataka,58.25,11
2017,Overall,IR17-I-2-10326,Jadavpur University,Kolkata,West Bengal,57.32,12
2017,Overall,IR17-I-2-18292,Anna University,Chennai,Tamil Nadu,56.5,13
2017,Overall,IR17-I-2-1-2813521158,University of Hyderabad,Hyderabad,Telangana,56.3,14
2017,Overall,IR17-I-2-18552,University of Delhi,Delhi,Delhi,55.37,15
2017,Overall,IR17-I-2-18267,Amrita Vishwa Vidyapeetham,Coimbatore,Tamil Nadu,54.7,16
2017,Overall,IR17-I-1-18698,Indian Institute of Management Ahmedabad,Ahmedabad,Gujarat,54.27,17
2017,Overall,IR17-I-2-1-618,Savitribai Phule Pune University,Pune,Maharashtra,52.81,18
2017,Overall,IR17-I-2-18189,Aligarh Muslim University,Aligarh,Uttar Pradesh,52.74,19
2017,Overall,IR17-I-2-1-2814289415,Jamia Millia Islamia,New Delhi,Delhi,51.75,20
2017,Overall,IR17-I-2-18599,Birla Institute of Technology & Science -Pilani,Pilani,Rajasthan,51.46,21
2017,Overall,IR17-I-2-18572,Vellore Institute of Technology,Vellore,Tamil Nadu,51.36,22
2017,Overall,IR17-I-2-1-243,Indian Agricultural Research Institute,New Delhi,Delhi,51.2,23
2017,Overall,IR17-I-2-1-346,Indian Institute of Technology Indore,Indore,Madhya Pradesh,50.23,24
2017,Overall,IR17-I-1-1-217,Indian Institute of Management Bangalore,Bengaluru,Karnataka,49.26,25
2017,Overall,IR17-I-2-1-345,Indian Institute of Technology Hyderabad,Hyderabad,Telangana,49.07,26
2017,Overall,IR17-I-2-18606,Calcutta University,Kolkata,West Bengal,48.9,27
2017,Overall,IR17-I-2-15598,Tamil Nadu Agricultural University,Coimbatore,Tamil Nadu,48.84,28
2017,Overall,IR17-I-1-18637,"Indian Institute of Science Education & Research, Pune",Pune,Maharashtra,48.28,29
2017,Overall,IR17-I-2-18364,Manipal Academy of Higher Education-Manipal,Manipal,Karnataka,48.27,30
2017,Overall,IR17-I-2-18581,Visva Bharati,Kolkata,West Bengal,48.19,31
2017,Overall,IR17-I-2-1-340,Indian Institute of Technology Ropar,Rupnagar,Punjab,47.84,32
2017,Overall,IR17-I-2-1-624,Siksha`O` Anusandhan University,Bhubaneswar,Odisha,46.72,33
2017,Overall,IR17-I-1-1-370,National Institute of Technology Tiruchirappalli,Tiruchirappalli,Tamil Nadu,46.57,34
2017,Overall,IR17-I-2-18230,Homi Bhabha National Institute,Mumbai,Maharashtra,46.45,35
2017,Overall,IR17-I-2-18559,Bharath Institute of Higher Education & Research,Chennai,Tamil Nadu,46.45,35
2017,Overall,IR17-I-2-18639,Indian Institute of Technology Mandi,Mandi,Himachal Pradesh,45.62,37
2017,Overall,IR17-I-2-18414,Osmania University,Hyderabad,Telangana,45.52,38
2017,Overall,IR17-I-1-18700,Indian Institute of Management Calcutta,Kolkata,West Bengal,45.17,39
2017,Overall,IR17-I-1-30713,"Punjab Agricultural University, Ludhiana",Ludhiana,Punjab,44.99,40
2017,Overall,IR17-I-2-18261,Institute of Chemical Technology,Mumbai,Maharashtra,44.95,41
2017,Overall,IR17-I-2-17784,Jamia Hamdard,New Delhi,Delhi,44.84,42
2017,Overall,IR17-I-2-30702,Gauhati University,Guwahati,Assam,44.42,43
2017,Overall,IR17-I-1-18635,"Indian Institute of Science Education & Research, Kolkata",Mohanpur,West Bengal,44.38,44
2017,Overall,IR17-I-2-18567,Bharathiar University,Coimbatore,Tamil Nadu,44.29,45
2017,Overall,IR17-I-2-1-140,National Institute of Technology Rourkela,Rourkela,Odisha,44.02,46
2017,Overall,IR17-I-2-18317,Kerala University,Thiruvananthapuram,Kerala,43.95,47
2017,Overall,IR17-I-2-10563,Tezpur University,Tezpur,Assam,43.78,48
2017,Overall,IR17-I-1-700,TATA Institute of Social Sciences,Mumbai,Maharashtra,43.71,49
2017,Overall,IR17-I-2-18477,Shanmugha Arts Science Technology & Research Academy (SASTRA),Thanjavur,Tamil Nadu,43.5,50
2017,Overall,IR17-I-1-18704,Indian Institute of Management Lucknow,Lucknow,Uttar Pradesh,43.35,51
2017,Overall,IR17-I-2-1-333,"Indian Institute of Science Education & Research, Mohali",Mohali,Punjab,43.27,52
2017,Overall,IR17-I-1-18632,Indian Institute of Technology (Indian School of Mines),Dhanbad,Jharkhand,43.21,53
2017,Overall,IR17-I-2-1-2814248400,Panjab University,Chandigarh,Chandigarh,43.13,54
2017,Overall,IR17-I-2-1-596,S.R.M Institute of Science and Technology,Chennai,Tamil Nadu,43.07,55
2017,Overall,IR17-I-1-1-249,Indian Institute of Space Science and Technology,Thiruvananthapuram,Kerala,43.06,56
2017,Overall,IR17-I-2-1-457,Mysore University,Mysore,Karnataka,42.83,57
2017,Overall,IR17-I-2-18693,"National Institute of Pharmaceutical Education and Research, Hyderabad",Hyderabad,Telangana,42.74,58
2017,Overall,IR17-I-2-18424,Pondicherry University,Puducherry,Puducherry,42.7,59
2017,Overall,IR17-I-2-1-697,Tamil Nadu Veterinary & Animal Sciences University,Chennai,Tamil Nadu,42.48,60
2017,Overall,IR17-I-2-1-661,Sri Ramachandra University,Chennai,Tamil Nadu,42.46,61
2017,Overall,IR17-I-2-18276,Anand Agricultural University,Anand,Gujarat,42.26,62
2017,Overall,IR17-I-1-18709,Indian Institute of Management Udaipur,Udaipur,Rajasthan,42.15,63
2017,Overall,IR17-I-2-18341,University of Madras,Chennai,Tamil Nadu,41.85,64
2017,Overall,IR17-I-1-1-493,National Institute of Technology Surathkal,Surathkal,Karnataka,41.8,65
2017,Overall,IR17-I-1-18627,Indian Institute of Technology Bhubaneswar,Bhubaneswar,Odisha,41.75,66
2017,Overall,IR17-I-1-1-18708,Indian Institute of Management Tiruchirappalli,Tiruchirappalli,Tamil Nadu,41.73,67
2017,Overall,IR17-I-2-1-668,Sri Venkateswara University,Tirupati,Andhra Pradesh,41.48,68
2017,Overall,IR17-I-2-1-31,Andhra University,Visakhapatnam,Andhra Pradesh,41.38,69
2017,Overall,IR17-I-2-18672,"Indian Institute of Technology (Banaras Hindu University), Varanasi",Varanasi,Uttar Pradesh,41.37,70
2017,Overall,IR17-I-1-1-347,Indian Institute of Management Kashipur,Kashipur,Uttarakhand,41.36,71
2017,Overall,IR17-I-2-18472,Sathyabama Institute of Science and Technology,Chennai,Tamil Nadu,41.3,72
2017,Overall,IR17-I-2-18690,"Indian Institute of Engineering Science and Technology, Shibpur",Howrah,West Bengal,41.28,73
2017,Overall,IR17-I-2-1-299,Jagadguru Sri Shivarathreeshwara University,Mysore,Karnataka,41.18,74
2017,Overall,IR17-I-2-1-2813959492,Thapar University,Patiala,Punjab,40.78,75
2017,Overall,IR17-I-2-30671,Dr. D. Y. Patil Vidyapeeth Pune,Pune,Maharashtra,40.59,76
2017,Overall,IR17-I-2-18409,North Eastern Hill University,Shillong,Meghalaya,40.51,77
2017,Overall,IR17-I-1-18628,Indian Institute of Technology Gandhinagar,Ahmedabad,Gujarat,40.48,78
2017,Overall,IR17-I-2-1-336,Kalinga Institute of Industrial Technology,Bhubaneswar,Odisha,40.47,79
2017,Overall,IR17-I-1-1-2811256746,Sri Sivasubrmaniya Nadar College of Engineering,Kalavakkam,Tamil Nadu,40.31,80
2017,Overall,IR17-I-2-18214,Guru Angad Dev Veterinary & Animal Sciences University,Ludhiana,Punjab,40.1,81
2017,Overall,IR17-I-2-18622,National Institute of Technology Warangal,Warangal,Telangana,40.05,82
2017,Overall,IR17-I-2-1-344,Indian Institute of Technology Patna,Patna,Bihar,39.87,83
2017,Overall,IR17-I-2-1-178,Dr. Y.S.Parmar University of Horticulture & Forestry,Solan,Himachal Pradesh,39.54,84
2017,Overall,IR17-I-1-18703,Indian Institute of Management Kozhikode,Kozhikode,Kerala,39.2,85
2017,Overall,IR17-I-2-18259,AMITY University,Gautam Budh Nagar,Uttar Pradesh,39.17,86
2017,Overall,IR17-I-1-12080,Indian Institute of Crop Processing Technology,Thanjavur,Tamil Nadu,39.15,87
2017,Overall,IR17-I-1-2811179135,PSG College of Technology,Coimbatore,Tamil Nadu,39.07,88
2017,Overall,IR17-I-2-18508,Banasthali Vidyapith,Banasthali,Rajasthan,38.74,89
2017,Overall,IR17-I-2-18580,Bharati Vidyapeeth,Pune,Maharashtra,38.73,90
2017,Overall,IR17-I-2-18474,Saveetha Institute of Medical and Technical Sciences,Chennai,Tamil Nadu,38.68,91
2017,Overall,IR17-I-2-1-33,Annamalai University,Annamalainagar,Tamil Nadu,38.59,92
2017,Overall,IR17-I-2-18607,Calicut University,Calicut,Kerala,38.45,93
2017,Overall,IR17-I-2-1-448,Mizoram University,Aizwal,Mizoram,38.36,94
2017,Overall,IR17-I-2-1-373,Kurukshetra University,Kurushetra,Haryana,38.26,95
2017,Overall,IR17-I-2-10933,Shiv Nadar University,Chithera,Uttar Pradesh,37.95,96
2017,Overall,IR17-I-2-21078,Symbiosis International University,Pune,Maharashtra,37.67,97
2017,Overall,IR17-I-2-18634,"Indian Institute of Science Education & Research, Bhopal",Bhopal,Madhya Pradesh,37.32,98
2017,Overall,IR17-I-1-18710,Rajiv Gandhi Indian Institute of Management,Shillong,Meghalaya,37.28,99
2017,Overall,IR17-I-2-1-N002,KLE Academy of Higher Education and Research,Belagavi,Karnataka,37.25,100
2017,Management,IR17-MGMT-1-18698,Indian Institute of Management Ahmedabad,Ahmedabad,Gujarat,78.96,1
2017,Management,IR17-MGMT-1-1-217,Indian Institute of Management Bangalore,Bengaluru,Karnataka,78.82,2
2017,Management,IR17-MGMT-1-18700,Indian Institute of Management Calcutta,Kolkata,West Bengal,76.6,3
2017,Management,IR17-MGMT-1-18704,Indian Institute of Management Lucknow,Lucknow,Uttar Pradesh,71.58,4
2017,Management,IR17-MGMT-1-18703,Indian Institute of Management Kozhikode,Kozhikode,Kerala,65.41,5
2017,Management,IR17-MGMT-2-1-79,Indian Institute of Technology Delhi,New Delhi,Delhi,64.51,6
2017,Management,IR17-MGMT-2-18630,Indian Institute of Technology Kharagpur,Kharagpur,West Bengal,63.12,7
2017,Management,IR17-MGMT-2-18677,Indian Institute of Technology Roorkee,Roorkee,Uttarakhand,62.46,8
2017,Management,IR17-MGMT-1-15637,Xavier Labour Relations Institute (XLRI),Jamshedpur,Jharkhand,61.08,9
2017,Management,IR17-MGMT-1-1-231,Indian Institute of Management Indore,Indore,Madhya Pradesh,59.59,10
2017,Management,IR17-MGMT-2-18248,Indian Institute of Technology Kanpur,Kanpur,Uttar Pradesh,57.19,11
2017,Management,IR17-MGMT-2-1-NEW5,"National Institute of Industrial Engineering, Mumbai",Mumbai,Maharashtra,55.74,12
2017,Management,IR17-MGMT-1-1-18708,Indian Institute of Management Tiruchirappalli,Tiruchirappalli,Tamil Nadu,55.46,13
2017,Management,IR17-MGMT-1-1-348,Indian Institute of Management Raipur,Raipur,Chhattisgarh,54.8,14
2017,Management,IR17-MGMT-1-18709,Indian Institute of Management Udaipur,Udaipur,Rajasthan,53.77,15
2017,Management,IR17-MGMT-1-16147,Management Development Institute,Gurgaon,Haryana,53.12,16
2017,Management,IR17-MGMT-2-18572,Vellore Institute of Technology,Vellore,Tamil Nadu,51.83,17
2017,Management,IR17-MGMT-1-1-2809233566,S. P. Jain Institute of Management & Research,Mumbai,Maharashtra,51.42,18
2017,Management,IR17-MGMT-1-1-350,Indian Institute of Management Rohtak,Rohtak,Haryana,51.16,19
2017,Management,IR17-MGMT-1-1-347,Indian Institute of Management Kashipur,Kashipur,Uttarakhand,51.07,20
2017,Management,IR17-MGMT-1-18710,Rajiv Gandhi Indian Institute of Management,Shillong,Meghalaya,50.44,21
2017,Management,IR17-MGMT-2-1-336,Kalinga Institute of Industrial Technology,Bhubneshwar,Odisha,50.43,22
2017,Management,IR17-MGMT-2-18292,Anna University,Chennai,Tamil Nadu,49.81,23
2017,Management,IR17-MGMT-1-1-2812245434,"Institute of Management Technology, Ghaziabad",Ghaziabad,Uttar Pradesh,48.77,24
2017,Management,IR17-MGMT-1-1-349,Indian Institute of Management Ranchi,Ranchi,Jharkhand,48.7,25
2017,Management,IR17-MGMT-1-2811179135,PSG College of Technology,Coimbatore,Tamil Nadu,48.32,26
2017,Management,IR17-MGMT-1-1-2813919609,International Management Institute,New Delhi,Delhi,48.23,27
2017,Management,IR17-MGMT-2-18500,Banaras Hindu University,Varanasi,Uttar Pradesh,47.96,28
2017,Management,IR17-MGMT-1-1-2813047178,Institute of Rural Management Anand,Anand,Gujarat,47.83,29
2017,Management,IR17-MGMT-1-18239,Indian Institute of Foreign Trade,New Delhi,Delhi,46.79,30
2017,Management,IR17-MGMT-2-18406,Nirma University,Ahmedabad,Gujarat,45.81,31
2017,Management,IR17-MGMT-1-1-2811797143,Indian Institute of Forest Management,Bhopal,Madhya Pradesh,44.96,32
2017,Management,IR17-MGMT-2-18584,Xavier University,Bhuabaneswar,Odisha,44.85,33
2017,Management,IR17-MGMT-2-18385,Narsee Monjee Institute of Management Studies -Mumbai,Mumbai,Maharashtra,44.81,34
2017,Management,IR17-MGMT-2-12969,Guru Gobind Singh Indraprastha University,Dwarka,Delhi,44.51,35
2017,Management,IR17-MGMT-1-1-2814097839,Fore School of Management,New Delhi,Delhi,44.51,35
2017,Management,IR17-MGMT-1-15450,Goa Institute of Management,"Poriem, Sattari",Goa,44.06,37
2017,Management,IR17-MGMT-1-16716,Institute for Financial Management and Research,Satyavedu,Andhra Pradesh,43.6,38
2017,Management,IR17-MGMT-2-10563,Tezpur University,Tezpur,Assam,43.29,39
2017,Management,IR17-MGMT-1-15764,Bharati Vidyapeeth?s Institute of Management and Entrepreneurship Development,Pune,Maharashtra,42.85,40
2017,Management,IR17-MGMT-1-1-2809771998,K.J. Somaiya Institute of Management Studies & Reserach,Mumbai,Maharashtra,42.17,41
2017,Management,IR17-MGMT-2-1-2811092269,Sri Krishna College of Engineering and Technology,Coimbatore,Tamil Nadu,42.08,42
2017,Management,IR17-MGMT-1-1-2812648366,"Jaipuria Institute of Management, Noida",Noida,Uttar Pradesh,41.92,43
